URL,Size (Bytes),# of Outlinks,Content-Type
https://www.nytimes.com/athletic/5730076/2024/08/28/jerod-mayo-patriots-qb-drake-maye-jacoby-brissett/,1865728,163,text/html; charset=utf-8
https://www.nytimes.com/athletic/5732439/2024/09/04/new-england-patriots-predictions-drake-maye/,1813416,175,text/html; charset=utf-8
https://www.nytimes.com/athletic/5776998/2024/09/19/patriots-jets-preview-predictions-jacoby-brissett/,1805813,172,text/html; charset=utf-8
https://www.nytimes.com/athletic/5731830/2024/08/29/patriots-jerod-mayo-jacoby-brissett-drake-maye/,1817075,165,text/html; charset=utf-8
https://www.nytimes.com/athletic/5781451/2024/09/20/patriots-jets-tnf-blowout-loss-jacoby-brissett/,1817076,178,text/html; charset=utf-8
https://www.nytimes.com/athletic/5760914/2024/09/13/jacoby-brissett-patriots-seahawks-drake-maye/,1813378,168,text/html; charset=utf-8
https://www.nytimes.com/athletic/5771852/2024/09/17/patriots-qb-drake-maye-jacoby-brissett/,1800291,171,text/html; charset=utf-8
https://www.nytimes.com/athletic/5753228/2024/09/08/patriots-bengals-result-takeaways/,1798686,181,text/html; charset=utf-8
https://www.nytimes.com/athletic/5781487/2024/09/20/patriots-jets-drake-maye-jacoby-brissett/,1797076,164,text/html; charset=utf-8
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Fnfl%252Fplayer%252Fjacoby-brissett-95CNACGQT3k3ZLI7%252F,85879,8,text/html; charset=utf-8
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Fnfl%252Fplayer%252Fmalachi-corley-w6L2xVVMIPXseIya%252F,85873,8,text/html; charset=utf-8
https://www.nytimes.com/athletic/5477407/2024/05/08/malachi-corley-jets-western-kentucky/,1860375,165,text/html; charset=utf-8
https://www.nytimes.com/athletic/5669416/2024/07/30/aaron-rodgers-garrett-wilson-jets-offense-struggles-training-camp-practice-report/,1825482,184,text/html; charset=utf-8
https://www.nytimes.com/athletic/5769659/2024/09/16/patriots-seahawks-jerod-mayo-drake-maye/,1805768,174,text/html; charset=utf-8
https://www.nytimes.com/athletic/5788952/2024/09/24/patriots-stock-report-bryce-baringer/,1793138,174,text/html; charset=utf-8
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Fnfl%252Fplayer%252Fcaedan-wallace-Gb2bgQgBdqVO7EoL%252F,85873,8,text/html; charset=utf-8
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Fnfl%252Fplayer%252Fbraden-fiske-wBE3V0KHSy7ZusMk%252F,85869,8,text/html; charset=utf-8
https://www.nytimes.com/athletic/5667804/2024/07/30/la-rams-matthew-stafford-practice/,1891551,179,text/html; charset=utf-8
https://www.nytimes.com/athletic/5685024/2024/08/07/la-rams-camp-takeaways-matthew-stafford-braden-fiske/,1918675,198,text/html; charset=utf-8
https://www.nytimes.com/athletic/5727105/2024/08/27/la-rams-final-53-player-roster/,1961936,223,text/html; charset=utf-8
https://www.nytimes.com/athletic/5738891/2024/09/04/los-angeles-rams-observations-preview-week-1/,1848099,189,text/html; charset=utf-8
https://www.nytimes.com/athletic/5464817/2024/05/02/nfl-draft-nfc-best-worst-classes-insider-reaction/,2533469,359,text/html; charset=utf-8
https://www.nytimes.com/athletic/5573126/2024/06/20/patriots-risers-fallers-douglas-wallace-smith-schuster/,1823507,183,text/html; charset=utf-8
https://www.nytimes.com/athletic/5510128/2024/05/22/patriots-left-tackle-okorafor-wallace/,1801411,166,text/html; charset=utf-8
https://www.nytimes.com/athletic/5687252/2024/08/08/panthers-patriots-preseason-drake-maye/,1875215,178,text/html; charset=utf-8
https://www.nytimes.com/athletic/5453960/2024/04/28/patriots-nfl-draft-grades-2024/,1816263,182,text/html; charset=utf-8
https://www.nytimes.com/interactive/2023/04/05/opinion/trump-indictment-roundtable.html,255412,22,text/html; charset=utf-8
https://www.nytimes.com/interactive/2023/06/20/opinion/carlos-lozada-the-great-brain.html,299243,38,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-lockboxes-for-medication-cannabis/,591474,796,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/ting-electrical-fire-protection-device/,492164,782,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-homekit-devices/,722496,833,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-respirator-mask/,744845,833,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/smart-home-devices-independent-living/,497843,789,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-cast-iron-skillet/,689377,822,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/smart-home-for-seniors/,809116,868,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-security-cameras-for-your-home/,537212,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/home-garden/safety-home-garden/2/,536730,796,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/lists/most-popular-home-decor-picks-2023/,722346,980,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-smart-security-devices/,628520,812,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/tools-for-making-bread/,602448,812,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/ooni-koda-16-pizza-oven-review/,527908,786,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-blizzard-snow-storm-gear/,675211,835,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/take-another-little-pizza-my-heart/,470684,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/how-wirecutter-makes-money/,480717,777,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/lesley-stockton/,467919,770,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/what-a-wirecutter-editor-uses-to-bake-bread/,500779,792,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/31687/152351/4/89410/?merchant=Pizzacraft,131080,16,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/31683/197582/4/89404/?merchant=FibraMent,206869,21,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/wyze-security-breach/,506574,790,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/46189/173536/4/133747/?merchant=Breadtopia,209481,87,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/46187/173534/4/133745?merchant=Original%20Baking%20Steel%20Company,879,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/31689/152354/4/89412/?merchant=Baking%20Steel,842,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/blog/try-a-handheld-steamer/,459463,782,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/46187/173534/4/133744/?merchant=Original%20Baking%20Steel%20Company,879,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/nori-press-review/,557768,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63159/203650/4/190394/?merchant=Home%20Depot,835308,106,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/clothes-you-dont-need-to-dry-clean/,475270,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63159/203650/4/190387?merchant=Home%20Depot,835302,106,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/cheapish-laundry-aids-for-longer-lasting-clothes/,757316,844,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/how-to-make-your-phone-last-longer/,493935,789,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/34220/155932/4/190397/?merchant=Home%20Depot,821441,106,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/34220/155932/4/190408?merchant=Home%20Depot,821442,106,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/zoe-vanderweide/,453737,769,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/ios-18-best-new-features/,549888,785,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/34221/202583/4/98843/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/15533/180709/4/57784/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/roderick-scott/,440547,772,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/ios-18-ai-features-wwdc/,478743,775,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/49829/179261/4/194846?merchant=Apple,808322,154,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/49829/179261/4/151800/?merchant=Apple,808322,154,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-mobile-scanning-apps/,821739,837,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64599/206021/4/194834?merchant=Apple,1532063,251,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64345/205649/4/194844/?merchant=Apple,1532063,251,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64345/205649/4/194833?merchant=Apple,1532063,251,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64599/206021/4/194845/?merchant=Apple,1532063,251,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64598/206020/4/194840/?merchant=Apple,1529282,261,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52797/184998/4/169001/?merchant=Apple,1569988,290,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52180/183717/4/169000/?merchant=Apple,1573427,290,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/authors/ben-keough/,459630,775,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57635/193917/4/194843/?merchant=Apple,1421773,258,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-cheap-printers/,534979,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64598/206020/4/194832?merchant=Apple,1529281,261,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64344/205648/4/194835/?merchant=Apple,1529281,261,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-all-in-one-printer/#the-best-all-in-one-printer-hp-officejet-pro-9125e,860091,828,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64344/205648/4/194831?merchant=Apple,1529283,261,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-photo-inkjet-printer/#our-pick-epson-surecolor-p700,710641,801,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/smart-home-starter-kit/,470963,791,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/why-wirecutter-tests-products-for-years/,516833,788,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/26195/138130/4/192691?merchant=Amazon,1296825,268,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/authors/kathryn-rath/,416424,772,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/45210/172153/4/142373/?merchant=Amazon,1709598,266,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/64345/206080/4/194833?merchant=Best%20Buy,1049449,830,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/guides/online-security-set-up-two-factor-authentication/,469898,813,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/yes-i-work-at-wirecutter-no-we-dont-get-a-bunch-of-free-stuff/,467904,787,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-packable-camp-towels/,672436,797,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/when-to-use-smart-bulb-switch-plug/,483845,791,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43673/190414/4/162194/?merchant=Amazon,1285977,234,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/money/best-time-to-buy-outdoor-gear/,488708,801,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52596/184624/4/162189/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-wash-down-jacket/,479949,778,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/snow-boot-shopping-tips/,498253,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-bike-handlebar-bag/,891648,813,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-car-camping-gear-for-wheelchair-users/,650401,827,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61321/200587/4/183509/?merchant=TP-Link,199829,132,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-your-rain-jacket/,490139,781,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/shibumi-shade-review/,465806,781,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/outdoors/snow/,455731,775,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/37829/192508/4/166029?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/outdoors/5/,545016,801,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/outdoors/3/,651808,808,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/outdoors/2/,647357,803,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/outdoors/4/,649690,813,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56916/192510/4/176650?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/25984/137212/4/73976/?merchant=Amazon,1564485,263,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-toilet/,537311,796,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58894/196469/4/174826/?merchant=Home%20Depot,865375,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-ski-socks/,738400,815,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/17545/160661/4/165784/?merchant=Home%20Depot,807015,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/the-pink-stuff-cleaner-review/,624283,812,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56916/192541/4/176649/?merchant=Home%20Depot,863935,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/17545/160660/4/166028?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/ellen-airhart/,443231,770,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-a-microwave/,485966,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-a-peloton-bike/,491496,786,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-humidifiers/,495036,791,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58894/196469/4/174820?merchant=Home%20Depot,865376,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56923/192543/4/165795/?merchant=Home%20Depot,859562,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56916/192541/4/176650?merchant=Home%20Depot,863933,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-kitchen-countertops/,490095,785,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/37829/192539/4/166029?merchant=Home%20Depot,808506,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-headphones-under-100/#best-wired-headphones-under-100,602843,814,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58894/196517/4/174820?merchant=Target,371956,19,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/17545/160661/4/166028?merchant=Home%20Depot,807020,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-audiophile-headphones/,771143,821,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32740/170582/4/101965?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-bluetooth-headphone-adapter/,650768,802,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52161/184878/4/153011?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/how-do-noise-cancelling-headphones-work/,489186,788,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43722/169590/4/132843?merchant=Best%20Buy,25,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64466/205804/4/195592/?merchant=Avantree,835,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/56098/190983/4/166039?merchant=JBL,840,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/59203/198858/4/180573/?merchant=Amazon,1561764,251,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/the-best-200-in-ear-headphones/#upgrade-pick-fiio-fh5s,770690,826,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/how-to-improve-sound-of-headphones/,482823,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/lauren-dragan/,470476,773,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32740/170582/4/101964/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/54965/194856/4/159603/?merchant=Amazon,1738715,279,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/43722/169590/4/132838/?merchant=Best%20Buy,25,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56098/191336/4/166039?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60094/198402/4/192012?merchant=Best%20Buy,1026889,815,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/56927/194720/4/170094?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/301/177396/4/75697?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/the-best-tech-and-apps-for-your-home-office/,869953,889,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/wired-earbuds-are-so-hot-right-now/,474115,794,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64465/205803/4/195591/?merchant=Avantree,840,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-wi-fi-router/#upgrade-pick-synology-wrx560,869253,878,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/joel-santo-domingo/,435941,773,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-back-up-your-computer/,580970,808,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58681/196103/4/173850/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-ssds/,842972,870,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/smart-home-essentials-renters/,498857,788,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58680/196099/4/173846?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58683/196104/4/173852/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58700/196101/4/173871?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/best-games-like-animal-crossing/,490703,794,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/board-games-for-kids/#a-story-telling-game-dixit,809741,863,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/53875/186880/4/154917/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/41562/166581/4/122650/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/29441/149415/4/83372/?merchant=Google%20Play,1254045,42,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/board-games-for-adults/#our-favorite-party-games,837294,902,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/gifts/special-gifts-for-your-favorite-people-2016/,531611,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/board-games-for-adults/#a-great-cooperative-game,837294,902,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/lists/cheap-games-we-love-for-kids-families/,536258,848,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-mystery-box-game-subscriptions/,600690,801,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/sabrina-imbler/,421349,769,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-electric-pressure-cooker/#how-we-picked,721453,816,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/the-best-small-saucepan/,659633,807,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/29442/149416/4/83373/?merchant=Apple%20App%20Store,1070023,47,text/html
https://www.nytimes.com/wirecutter/reviews/should-i-get-a-pressure-cooker-a-slow-cooker-or-a-rice-cooker/,550384,799,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/29443/149417/4/83374/?merchant=Amazon,1548543,243,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/the-best-rice-cooker/#the-case-for-stovetop-rice,900206,840,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56927/193799/4/170094?merchant=Best%20Buy,1262976,831,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-pressure-cooker/,661522,804,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-nonstick-pan/#how-to-keep-nonstick-cookware-slick-for-years,833139,836,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13314/183693/4/156390?merchant=Home%20Depot,834574,107,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/23889/184877/4/156392?merchant=Home%20Depot,844193,107,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/zojirushi-neuro-fuzzy-rice-cooker-review/,476736,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13297/184469/4/156391?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13314/184238/4/156390?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13294/37821/4/54960/?merchant=VitaClay,352295,88,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/tammie-teclemariam/,419703,771,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/vintage-digital-camera-obsession/,481952,786,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60181/198551/4/179847/?merchant=Zojirushi,450904,54,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60182/198552/4/179848/?merchant=Aroma,511829,76,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/blog/how-to-buy-almost-new-camera-gear/,457903,784,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/39893/164138/4/118038/?merchant=Williams%20Sonoma,423714,194,text/html
https://www.nytimes.com/wirecutter/out/link/39895/198559/4/118040/?merchant=Cuisinart,236365,178,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/blog/we-dont-recommend-buying-a-new-dslr-camera/,492510,799,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13297/155201/4/156391?merchant=Home%20Depot,847251,107,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-budget-dslr-camera/,668751,797,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/45005/171882/4/184642/?merchant=Apple%20App%20Store,980687,47,text/html
https://www.nytimes.com/wirecutter/out/link/61624/201148/4/184656/?merchant=Amazon,1617997,253,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/authors/phil-ryan/,448377,771,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/camp-snap-camera/,496809,783,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/45005/171885/4/184642/?merchant=Google%20Play,1231165,39,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-safety-glasses/,644116,820,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-vlogging-cameras/#best-camera-for-vlogging-outdoors-and-on-the-go-sony-zv-1-ii,749074,852,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-prescription-swim-goggles/,575414,792,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/how-light-affects-your-sleep/,453613,781,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42730/168197/4/169377/?merchant=SleepScore,117132,57,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/blog/should-i-buy-glasses-online/,460681,778,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/jackie-reeve/,475891,773,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42727/168194/4/169375/?merchant=Eyebuydirect,350674,127,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42727/168194/4/191437?merchant=Eyebuydirect,350674,127,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42726/168193/4/169374/?merchant=Eyebuydirect,349430,129,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43597/169433/4/155583?merchant=Target,357809,23,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43586/169422/4/127766/?merchant=L.L.Bean,446939,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/14369/41139/4/127740/?merchant=Brooklinen,1443937,38,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/41634/166676/4/127727?merchant=L.L.Bean,440046,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/26456/138995/4/169378/?merchant=Eyebuydirect,884335,169,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42723/195670/4/191436?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-cotton-sheets/#why-were-not-testing-microfiber-bamboo-or-lyocell-sheets,897611,861,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/41634/166676/4/127760/?merchant=L.L.Bean,440046,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/53892/186903/4/155070/?merchant=Target,379193,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/53890/186901/4/155072/?merchant=Target,420179,25,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/14215/40618/4/127737/?merchant=Brooklinen,1434328,38,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43597/169433/4/127754/?merchant=Target,357809,23,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42726/168193/4/191435?merchant=Eyebuydirect,349453,129,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43596/169432/4/127753/?merchant=Pottery%20Barn,423408,82,text/html
https://www.nytimes.com/wirecutter/out/link/15678/46419/4/127761/?merchant=L.L.Bean,458589,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-cotton-sheets/#percale-vs-sateen,897611,861,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/43591/169427/4/155582?merchant=Pottery%20Barn%20Kids,299957,98,text/html
